"RD_ID","유기번호","접수일","발견장소","품종","색상","나이","체중","상태","성별","중성화여부","특징","썸네일","이미지","공고시작일","공고마감일","기준일자","보호소코드"
3515,441404202201107,"20221021","하산곡동","코카 스파니엘","갈","2017","6","종료(입양)","M","N","순하고   사람 좋아함  ","http://www.animal.go.kr/files/shelter/2022/10/202210211410875_s.jpg","http://www.animal.go.kr/files/shelter/2022/10/202210211410875.jpg","20221021","20221031","20221108",46
3516,441404202201106,"20221021","풍산공원","믹스견","흰금","2017","5","종료(반환)","M","N","순하고   사람 좋아함  ","http://www.animal.go.kr/files/shelter/2022/10/202210211310226_s.jpg","http://www.animal.go.kr/files/shelter/2022/10/202210211310226.jpg","20221021","20221031","20221108",46
3519,441553202202861,"20221021","남양읍 활초리 34-1","믹스견","갈","2019","15","종료(반환)","F","U","겁이 많아 움직임이 없음, 다리가 짧은편이다.","http://www.animal.go.kr/files/shelter/2022/10/202210211610636_s.jpg","http://www.animal.go.kr/files/shelter/2022/10/202210211610636.jpg","20221021","20221031","20221108",42
3520,441553202202860,"20221021","장안면 버들로 47-31","믹스견","흰","2022","3","보호중","F","N","3~4개월추정, 새끼5마리 같이 입소","http://www.animal.go.kr/files/shelter/2022/10/202210211610528_s.jpg","http://www.animal.go.kr/files/shelter/2022/10/202210211610528.jpg","20221021","20221031","20221108",42
3521,441553202202859,"20221021","장안면 버들로 47-31","믹스견","흰","2022","3","보호중","F","N","3~4개월추정, 새끼5마리 같이 입소","http://www.animal.go.kr/files/shelter/2022/10/202210211610503_s.jpg","http://www.animal.go.kr/files/shelter/2022/10/202210211610503.jpg","20221021","20221031","20221108",42
3522,441553202202858,"20221021","장안면 버들로 47-31","믹스견","갈검","2021","3","보호중","F","N","3~4개월추정, 새끼5마리 같이 입소","http://www.animal.go.kr/files/shelter/2022/10/202210211610123_s.jpg","http://www.animal.go.kr/files/shelter/2022/10/202210211610123.jpg","20221021","20221031","20221108",42
3523,441553202202857,"20221021","장안면 버들로 47-31","믹스견","갈검","2022","3","보호중","M","N","3~4개월추정, 새끼5마리 같이 입소","http://www.animal.go.kr/files/shelter/2022/10/202210211610194_s.jpg","http://www.animal.go.kr/files/shelter/2022/10/202210211610194.jpg","20221021","20221031","20221108",42
3524,441553202202855,"20221021","장안면 버들로 47-31","믹스견","갈검","2022","3","보호중","M","N","3~4개월추정, 새끼5마리 같이 입소","http://www.animal.go.kr/files/shelter/2022/10/202210211610133_s.jpg","http://www.animal.go.kr/files/shelter/2022/10/202210211610133.jpg","20221021","20221031","20221108",42
3525,441553202202850,"20221021","향남읍 요리 91-2","믹스견","갈검","2022","3","보호중","F","N","3~4개월추정, 같이온 친구들중 가장 겁이 많음, 칭얼이","http://www.animal.go.kr/files/shelter/2022/10/20221021131021_s.jpg","http://www.animal.go.kr/files/shelter/2022/10/20221021131021.jpg","20221021","20221031","20221108",42
3526,441553202202849,"20221021","향남읍 요리 91-2","믹스견","갈검","2022","3","보호중","M","N","3~4개월추정, 얼굴 중앙이 검정색, 축쳐진 귀","http://www.animal.go.kr/files/shelter/2022/10/202210211310438_s.jpg","http://www.animal.go.kr/files/shelter/2022/10/202210211310438.jpg","20221021","20221031","20221108",42
3527,441553202202848,"20221021","향남읍 요리 91-2","믹스견","갈검","2022","3","보호중","M","N","3~4개월추정, 얼굴이 검고 턱이 살짝흰털인게 큰 특징","http://www.animal.go.kr/files/shelter/2022/10/202210211210618_s.jpg","http://www.animal.go.kr/files/shelter/2022/10/202210211210618.jpg","20221021","20221031","20221108",42
3528,441553202202847,"20221021","향남읍 요리 91-2","믹스견","갈","2022","3","보호중","F","N","3~4개월추정, 축쳐진귀, 콧등이 검음","http://www.animal.go.kr/files/shelter/2022/10/202210211210483_s.jpg","http://www.animal.go.kr/files/shelter/2022/10/202210211210483.jpg","20221021","20221031","20221108",42
3529,441553202202846,"20221021","향남읍 상신하길로 273번길 60","말티즈","흰","2014","2","보호중","F","U","혀를 내밀고 있음, 출산경험이 있는것 같음","http://www.animal.go.kr/files/shelter/2022/10/202210211210625_s.jpg","http://www.animal.go.kr/files/shelter/2022/10/202210211210625.jpg","20221021","20221031","20221108",42
3530,430364202200290,"20221020","판암동 삼정 그린코아 A 인근","믹스견","흰","2020","14","보호중","M","U","목태","http://www.animal.go.kr/files/shelter/2022/10/202210251810321[2]_s.jpg","http://www.animal.go.kr/files/shelter/2022/10/202210251810321[2].jpg","20221025","20221104","20221108",88
3533,430364202200289,"20221020","한밭자이 A 인근","믹스견","흰","2020","12","종료(반환)","M","U","갈&#8226;백","http://www.animal.go.kr/files/shelter/2022/10/202210251810536_s.jpg","http://www.animal.go.kr/files/shelter/2022/10/202210251810536.jpg","20221025","20221104","20221108",88
3534,442425202200378,"20221020","북방면 하화계길 46","보더 콜리","흰","2018","12.10","보호중","M","U","북방면 하화계길에서 구조","http://www.animal.go.kr/files/shelter/2022/10/202211011011939[1]_s.jpg","http://www.animal.go.kr/files/shelter/2022/10/202211011011939[1].jpg","20221101","20221111","20221108",75
3536,441560202201285,"20221020","일동면 안곡길26-16 인근","믹스견","흰","2022","2.3","보호중","F","U","귀처짐. 코검정. 전신피부질환. 뒷발며느리발톱. 꼬리단미안됨. 털때탐.","http://www.animal.go.kr/files/shelter/2022/10/202210211410368_s.jpg","http://www.animal.go.kr/files/shelter/2022/10/202210211410368.jpg","20221021","20221031","20221108",9
3541,441560202201284,"20221020","일동면 안곡길26-16 인근","믹스견","갈","2022","2.4","보호중","M","N","귀처짐. 코검정. 전신피부질환. 꼬리단미안됨. 털때탐.","http://www.animal.go.kr/files/shelter/2022/10/202210211410322_s.jpg","http://www.animal.go.kr/files/shelter/2022/10/202210211410322.jpg","20221021","20221031","20221108",9
3542,441560202201283,"20221020","호국로 1282-65 인근","믹스견","흰갈","2021","10","보호중","F","U","귀쫑긋. 눈곱. 왼눈 밑 흉터. 오른윗입술 상처/부음. 꼬리단미안됨. 털상태 양호. 앞왼발톱빠짐. 슬개골.","http://www.animal.go.kr/files/shelter/2022/10/202210211410840_s.jpg","http://www.animal.go.kr/files/shelter/2022/10/202210211410840.jpg","20221021","20221031","20221108",9
3611,429360202200543,"20221020","서구 화정동","포메라니안","갈","2016","4","종료(반환)","M","N","22-1058 쿵이, 다리부상(전지)","http://www.animal.go.kr/files/shelter/2022/10/202210201610166_s.jpg","http://www.animal.go.kr/files/shelter/2022/10/202210201610166.jpg","20221020","20221031","20221108",26
3612,429359202200323,"20221020","동구 서석동","치와와","흰갈","2019","3","보호중","F","U","22-1064 땡글","http://www.animal.go.kr/files/shelter/2022/10/202210201610778_s.jpg","http://www.animal.go.kr/files/shelter/2022/10/202210201610778.jpg","20221020","20221031","20221108",26
3613,429359202200322,"20221020","동구 계림동","포메라니안","흰","2017","2.8","종료(반환)","F","U","22-1063 라미","http://www.animal.go.kr/files/shelter/2022/10/202210201610821_s.jpg","http://www.animal.go.kr/files/shelter/2022/10/202210201610821.jpg","20221020","20221031","20221108",26
3614,426340202200518,"20221020","월전죽성리 나무정사","믹스견","흰","2022","3.3","보호중","F","U","외부기생충 감염, 겁이많음","http://www.animal.go.kr/files/shelter/2022/10/202210200910866_s.jpg","http://www.animal.go.kr/files/shelter/2022/10/202210200910866.jpg","20221020","20221031","20221108",90
3615,441394202202190,"20221020","삼송동 128-79 부근","믹스견","흰검","2022","4","종료(반환)","M","N","단미","http://www.animal.go.kr/files/shelter/2022/10/202210201510296[1]_s.jpg","http://www.animal.go.kr/files/shelter/2022/10/202210201510296[1].jpg","20221020","20221031","20221108",57
3616,441394202202189,"20221020","원당동 201-79부근","믹스견","금","2022","6","보호중","M","N","없음","http://www.animal.go.kr/files/shelter/2022/10/202210201510297_s.jpg","http://www.animal.go.kr/files/shelter/2022/10/202210201510297.jpg","20221020","20221031","20221108",57
3617,441394202202188,"20221020","대자동 623 부근","믹스견","흰","2020","9","보호중","F","U","피부병의심","http://www.animal.go.kr/files/shelter/2022/10/20221020151048_s.jpg","http://www.animal.go.kr/files/shelter/2022/10/20221020151048.jpg","20221020","20221031","20221108",57
3618,441374202201192,"20221020","장안구 송원로23번길 9","골든 리트리버","갈","2017","35","보호중","M","N","순함, 내장칩 있음, 입양 보류","http://www.animal.go.kr/files/shelter/2022/10/202210201710515_s.jpg","http://www.animal.go.kr/files/shelter/2022/10/202210201710515.jpg","20221020","20221031","20221108",39
3619,427348202201060,"20221020","대구 달성군 논공읍 북리 1-97","믹스견","흰갈","2021","3.8","보호중","F","N","유기된지 3개월이상된것 같음","http://www.animal.go.kr/files/shelter/2022/10/202210201010179_s.jpg","http://www.animal.go.kr/files/shelter/2022/10/202210201010179.jpg","20221020","20221031","20221108",28
3620,442427202200256,"20221020","영월읍 덕포우회길 329","믹스견","갈","2022","0.5","보호중","M","N","임신한 유기견 출산","http://www.animal.go.kr/files/shelter/2022/10/202210201510633_s.jpg","http://www.animal.go.kr/files/shelter/2022/10/202210201510633.png","20221020","20221031","20221108",74
3621,442427202200255,"20221020","영월읍 덕포우회길 329","믹스견","갈","2022","0.5","보호중","F","N","임신한 유기견 출산","http://www.animal.go.kr/files/shelter/2022/10/202210201510666_s.jpg","http://www.animal.go.kr/files/shelter/2022/10/202210201510666.png","20221020","20221031","20221108",74
3622,442427202200254,"20221020","영월읍 덕포우회길 329","믹스견","갈","2022","0.5","보호중","F","N","임신한 유기견 출산","http://www.animal.go.kr/files/shelter/2022/10/202210201510943_s.jpg","http://www.animal.go.kr/files/shelter/2022/10/202210201510943.png","20221020","20221031","20221108",74
3623,442427202200253,"20221020","영월읍 덕포우회길 329","믹스견","갈","2022","0.5","보호중","F","N","임신한 유기견 출산","http://www.animal.go.kr/files/shelter/2022/10/202210201510898_s.jpg","http://www.animal.go.kr/files/shelter/2022/10/202210201510898.png","20221020","20221031","20221108",74
3624,441401202201489,"20221020","새재로 30","믹스견","흰","2022","2.2","보호중","M","N","생후 2개월로 추정, 활발한 편","http://www.animal.go.kr/files/shelter/2022/10/202210201010406[2]_s.jpg","http://www.animal.go.kr/files/shelter/2022/10/202210201010406[2].jpg","20221020","20221031","20221108",41
3625,441401202201488,"20221020","새재로 30","믹스견","흰","2022","1.9","종료(입양)","M","N","생후 2개월로 추정, 소심한편","http://www.animal.go.kr/files/shelter/2022/10/202210201010387[2]_s.jpg","http://www.animal.go.kr/files/shelter/2022/10/202210201010387[2].jpg","20221020","20221031","20221108",41
3627,442420202200693,"20221020","정동119지역대","라브라도 리트리버","금","2022","12","종료(입양)","M","N","전봇대에 묶어두고감, 리트리버 믹스 6개월 추정","http://www.animal.go.kr/files/shelter/2022/10/202210201310986[1]_s.jpg","http://www.animal.go.kr/files/shelter/2022/10/202210201310986[1].jpg","20221020","20221031","20221108",83
3626,442421202200250,"20221020","하수종말처리장","푸들","갈","2020","2","보호중","F","U",".","http://www.animal.go.kr/files/shelter/2022/10/202210201610154_s[1].jpg","http://www.animal.go.kr/files/shelter/2022/10/202210201610154.png","20221020","20221031","20221108",80
3628,442421202200249,"20221020","지리2길 20 (바닷가책방마을)","포메라니안","흰갈","2019","1.5","종료(입양)","F","U","순함","http://www.animal.go.kr/files/shelter/2022/10/202210201610297_s.jpg","http://www.animal.go.kr/files/shelter/2022/10/202210201610297.png","20221020","20221031","20221108",80
3629,442421202200248,"20221020","동해시청","불독","갈","2018","25","종료(반환)","M","N",".","http://www.animal.go.kr/files/shelter/2022/10/202210201610110_s.jpg","http://www.animal.go.kr/files/shelter/2022/10/202210201610110.png","20221020","20221031","20221108",80
3630,441416202200547,"20221020","참마당(구) 캠핑장","믹스견","갈","2018","18.0","보호중","M","N","상면 (구)참마당 캠핑장 단지내 발견, 붉은색(낡음) 목걸이 착용/목죽 X","http://www.animal.go.kr/files/shelter/2022/10/202210201610345[1]_s.jpg","http://www.animal.go.kr/files/shelter/2022/10/202210201610345[1].jpg","20221020","20221031","20221108",43
3631,441570202200825,"20221020","가남읍 삼군리","진도견","기타","2022","3.50","보호중","M","N","사람을 좋아하며, 매우온순함","http://www.animal.go.kr/files/shelter/2022/10/202210201910449_s.jpg","http://www.animal.go.kr/files/shelter/2022/10/202210201910449.jpg","20221020","20221031","20221108",10
3632,441570202200824,"20221020","흥천면 문장리","풍산견","금갈","2022","4.70","보호중","M","N","사람을 좋아하며, 매우온순함","http://www.animal.go.kr/files/shelter/2022/10/202210201910966_s.jpg","http://www.animal.go.kr/files/shelter/2022/10/202210201910966.jpg","20221020","20221031","20221108",10
3633,441570202200823,"20221020","세종대왕면 용은리","풍산견","흰","2022","4.30","종료(입양)","M","N","사람을 좋아하며, 매우온순함","http://www.animal.go.kr/files/shelter/2022/10/202210201910527[1]_s.jpg","http://www.animal.go.kr/files/shelter/2022/10/202210201910527[1].jpg","20221020","20221031","20221108",10
3634,441570202200822,"20221020","흥천면 상대리","포메라니안","갈","2013","3.50","종료(자연사)","F","N","매우온순함","http://www.animal.go.kr/files/shelter/2022/10/202210201910389_s.jpg","http://www.animal.go.kr/files/shelter/2022/10/202210201910389.jpg","20221020","20221031","20221108",10
3639,441553202202829,"20221020","정남면 문학리 405번지","믹스견","흰","2016","18","종료(반환)","M","N","빨간색 목띠착용, 주인과 연락됨","http://www.animal.go.kr/files/shelter/2022/10/202210201610974[1]_s.jpg","http://www.animal.go.kr/files/shelter/2022/10/202210201610974[1].jpg","20221020","20221031","20221108",42
3640,441553202202814,"20221020","안녕동 172-1","믹스견","흰갈검","2021","5","보호중","M","N","소심한성격, 눈위에 갈색두점이 특징, 치와와를 닮음","http://www.animal.go.kr/files/shelter/2022/10/202210201110466_s.jpg","http://www.animal.go.kr/files/shelter/2022/10/202210201110466.jpg","20221020","20221031","20221108",42
